time,x,y,z
1751978536.795,-398.104,435.493,255.030
1751978536.826,-398.116,435.491,255.037
1751978536.860,-398.085,435.491,255.028
1751978536.898,-398.103,435.489,255.028
1751978536.917,-398.113,435.484,255.038
1751978536.951,-398.117,435.479,255.059
1751978536.976,-398.129,435.454,255.060
1751978537.009,-398.099,435.483,255.043
1751978537.041,-398.103,435.482,255.052
1751978537.070,-398.116,435.463,255.039
1751978537.103,-398.109,435.493,255.057
1751978537.133,-398.104,435.482,255.043
1751978537.165,-398.119,435.478,255.018
1751978537.188,-398.133,435.475,255.044
1751978537.235,-398.129,435.474,255.015
1751978537.271,-398.095,435.485,255.027
1751978537.301,-398.114,435.483,255.042
1751978537.326,-398.095,435.493,255.052
1751978537.370,-398.102,435.493,255.033
1751978537.394,-398.100,435.481,255.034
1751978537.434,-398.113,435.493,255.066
1751978537.470,-398.120,435.469,255.027
1751978537.502,-398.103,435.478,255.047
1751978537.535,-398.107,435.482,255.051
1751978537.559,-398.109,435.484,255.036
1751978537.589,-398.117,435.467,255.012
1751978537.635,-398.130,435.479,255.029
1751978537.669,-398.100,435.488,255.033
1751978537.708,-398.140,435.475,255.046
1751978537.732,-398.109,435.468,255.035
1751978537.776,-398.119,435.483,255.024
1751978537.807,-398.096,435.482,255.013
1751978537.850,-398.098,435.483,255.019
1751978537.886,-398.121,435.464,255.055
1751978537.927,-398.091,435.492,255.050
1751978537.966,-398.110,435.483,255.022
1751978538.001,-398.120,435.469,255.084
1751978538.035,-398.134,435.476,255.055
1751978538.057,-398.110,435.489,255.032
1751978538.091,-398.104,435.471,255.022
1751978538.135,-398.103,435.489,255.052
1751978538.164,-398.098,435.478,255.036
1751978538.191,-398.102,435.495,255.029
1751978538.225,-398.116,435.484,255.053
1751978538.257,-398.100,435.477,255.013
1751978538.298,-398.121,435.468,255.035
1751978538.323,-398.099,435.488,255.054
1751978538.356,-398.100,435.497,255.013
1751978538.399,-398.104,435.490,255.030
1751978538.421,-398.067,435.501,254.994
1751978538.476,-398.127,435.474,255.056
1751978538.504,-398.101,435.483,255.044
1751978538.538,-398.110,435.472,255.044
1751978538.575,-398.105,435.482,255.022
1751978538.599,-398.104,435.493,255.080
1751978538.642,-398.115,435.488,255.061
1751978538.671,-398.110,435.483,255.051
1751978538.712,-398.110,435.478,255.038
1751978538.743,-398.084,435.487,255.045
1751978538.775,-398.130,435.469,255.030
1751978538.811,-398.122,435.478,255.026
1751978538.843,-398.082,435.503,255.040
1751978538.863,-398.119,435.470,255.057
1751978538.900,-398.139,435.476,255.032
1751978538.927,-398.124,435.463,255.050
1751978538.955,-398.108,435.491,255.072
1751978538.998,-398.123,435.480,255.052
1751978539.023,-398.129,435.469,255.043
1751978539.056,-398.119,435.488,255.022
1751978539.087,-398.086,435.491,255.037
1751978539.134,-398.109,435.482,255.039
1751978539.154,-398.119,435.478,255.056
1751978539.210,-398.097,435.494,255.053
1751978539.243,-398.117,435.485,255.037
1751978539.273,-398.119,435.475,255.051
1751978539.308,-398.135,435.460,255.029
1751978539.340,-398.093,435.492,255.046
1751978539.376,-398.114,435.479,255.020
1751978539.409,-398.122,435.475,255.071
1751978539.436,-398.131,435.475,255.054
1751978539.463,-398.116,435.478,255.027
1751978539.510,-398.114,435.468,255.024
1751978539.550,-398.123,435.474,255.052
1751978539.582,-398.099,435.488,255.042
1751978539.617,-398.135,435.469,255.050
1751978539.643,-398.118,435.480,255.049
1751978539.666,-398.097,435.499,255.046
1751978539.699,-398.088,435.486,255.024
1751978539.732,-398.117,435.475,255.045
1751978539.774,-398.103,435.488,255.011
1751978539.815,-398.119,435.467,255.039
1751978539.846,-398.136,435.481,255.064
1751978539.881,-398.119,435.484,255.070
1751978539.905,-398.125,435.475,255.041
1751978539.940,-398.088,435.498,255.022
1751978539.967,-398.086,435.488,255.048
1751978539.997,-398.123,435.479,255.060
1751978540.029,-398.128,435.463,255.025
1751978540.054,-398.148,435.470,255.063
1751978540.089,-398.110,435.478,255.038
1751978540.126,-398.111,435.479,255.029
1751978540.177,-398.129,435.464,255.029
1751978540.209,-398.122,435.469,255.034
1751978540.238,-398.140,435.471,255.012
1751978540.269,-398.084,435.496,255.032
1751978540.300,-398.123,435.495,255.052
1751978540.335,-398.124,435.484,255.039
1751978540.363,-398.091,435.487,255.043
1751978540.402,-398.092,435.493,255.069
1751978540.439,-398.135,435.486,255.040
1751978540.475,-398.092,435.493,255.051
1751978540.503,-398.103,435.472,255.051
1751978540.536,-398.123,435.465,255.041
1751978540.568,-398.123,435.480,255.082
1751978540.607,-398.087,435.492,255.046
1751978540.645,-398.108,435.490,255.030
1751978540.675,-398.121,435.479,255.031
1751978540.702,-398.078,435.496,255.019
1751978540.729,-398.107,435.484,255.069
1751978540.774,-398.098,435.486,255.040
1751978540.813,-398.116,435.475,255.059
1751978540.848,-398.147,435.471,255.038
1751978540.880,-398.078,435.496,255.061
1751978540.908,-398.088,435.493,255.043
1751978540.942,-398.124,435.478,255.028
1751978540.962,-398.132,435.475,255.055
1751978540.995,-398.120,435.478,255.051
1751978541.024,-398.107,435.474,255.032
1751978541.057,-398.085,435.502,255.063
1751978541.092,-398.091,435.486,255.035
1751978541.126,-398.096,435.493,255.034
1751978541.162,-398.102,435.487,255.051
1751978541.210,-398.109,435.484,255.049
1751978541.242,-398.107,435.466,255.028
1751978541.276,-398.127,435.480,255.038
1751978541.309,-398.119,435.475,255.027
1751978541.347,-398.092,435.482,255.043
1751978541.382,-398.100,435.497,255.065
1751978541.406,-398.108,435.487,255.037
1751978541.423,-398.130,435.481,255.060
1751978541.469,-398.106,435.483,255.037
1751978541.500,-398.112,435.484,255.044
1751978541.535,-398.092,435.480,255.018
1751978541.566,-398.088,435.476,255.040
1751978541.598,-398.113,435.488,255.041
1751978541.640,-398.100,435.476,255.037
1751978541.682,-398.129,435.490,255.050
1751978541.724,-398.121,435.495,255.077
1751978541.759,-398.125,435.474,255.064
1751978541.789,-398.101,435.495,255.066
1751978541.827,-398.121,435.496,255.038
1751978541.869,-398.129,435.480,255.055
1751978541.906,-398.128,435.474,255.040
1751978541.939,-398.105,435.483,255.020
1751978541.964,-398.113,435.472,255.037
1751978542.004,-398.102,435.488,255.035
1751978542.041,-398.101,435.483,255.029
1751978542.080,-398.139,435.459,255.020
1751978542.113,-398.125,435.485,255.045
1751978542.144,-398.107,435.495,255.041
1751978542.175,-398.111,435.478,255.066
1751978542.202,-398.115,435.473,255.062
1751978542.223,-398.116,435.464,255.025
1751978542.262,-398.134,435.458,255.063
1751978542.296,-398.081,435.501,254.995
1751978542.342,-398.101,435.472,255.024
1751978542.372,-398.124,435.463,255.036
1751978542.408,-398.124,435.475,255.068
1751978542.442,-398.082,435.485,255.028
1751978542.473,-398.105,435.479,255.030
1751978542.504,-398.100,435.493,255.065
1751978542.534,-398.117,435.475,255.076
1751978542.564,-398.072,435.510,255.053
1751978542.586,-398.129,435.479,255.046
1751978542.627,-398.098,435.498,255.075
1751978542.659,-398.089,435.494,255.064
1751978542.696,-398.124,435.479,255.058
1751978542.736,-398.107,435.487,255.065
1751978542.754,-398.114,435.478,255.028
1751978542.784,-398.120,435.469,255.070
1751978542.818,-398.092,435.492,255.016
1751978542.855,-398.103,435.497,254.999
1751978542.894,-398.123,435.468,255.050
1751978542.932,-398.135,435.463,255.034
1751978542.954,-398.105,435.493,255.070
1751978543.003,-398.072,435.502,255.039
1751978543.028,-398.127,435.479,255.046
1751978543.049,-398.097,435.478,255.038
1751978543.096,-398.135,435.479,255.069
1751978543.131,-398.088,435.491,255.048
1751978543.161,-398.101,435.482,255.036
1751978543.195,-398.125,435.474,255.064
1751978543.233,-398.119,435.496,255.042
1751978543.264,-398.096,435.487,255.045
1751978543.296,-398.115,435.490,255.032
1751978543.335,-398.113,435.473,255.042
1751978543.366,-398.078,435.502,255.022
1751978543.385,-398.147,435.472,255.075
1751978543.421,-398.118,435.469,255.007
1751978543.451,-398.116,435.494,255.055
1751978543.494,-398.093,435.476,255.029
1751978543.528,-398.126,435.478,255.052
1751978543.558,-398.107,435.473,255.031
1751978543.599,-398.114,435.485,255.050
1751978543.630,-398.119,435.479,255.060
1751978543.664,-398.101,435.482,255.007
1751978543.691,-398.108,435.483,254.998
1751978543.729,-398.118,435.473,255.072
1751978543.762,-398.114,435.468,255.030
1751978543.795,-398.135,435.468,255.026
1751978543.820,-398.099,435.483,255.025
1751978543.865,-398.121,435.483,255.016
1751978543.905,-398.093,435.483,255.060
1751978543.941,-398.117,435.495,255.044
1751978543.974,-398.106,435.484,255.038
1751978544.007,-398.091,435.482,255.035
1751978544.032,-398.138,435.467,255.072
1751978544.050,-398.111,435.478,255.011
1751978544.093,-398.088,435.498,255.025
1751978544.115,-398.112,435.488,255.027
1751978544.155,-398.114,435.481,255.027
1751978544.196,-398.118,435.464,255.014
1751978544.226,-398.124,435.474,255.041
1751978544.261,-398.115,435.495,255.030
1751978544.285,-398.107,435.487,255.047
1751978544.314,-398.104,435.472,255.021
1751978544.357,-398.117,435.479,255.046
1751978544.394,-398.096,435.487,255.018
1751978544.424,-398.096,435.483,255.041
1751978544.467,-398.107,435.478,255.029
1751978544.498,-398.124,435.457,255.005
1751978544.529,-398.121,435.470,255.042
1751978544.556,-398.134,435.480,255.033
1751978544.585,-398.107,435.485,255.051
1751978544.623,-398.126,435.479,255.031
1751978544.651,-398.101,435.494,255.052
1751978544.688,-398.119,435.473,255.063
1751978544.724,-398.123,435.491,255.043
1751978544.751,-398.117,435.478,255.050
1751978544.792,-398.127,435.470,255.035
1751978544.822,-398.095,435.478,255.022
1751978544.861,-398.099,435.503,255.051
1751978544.895,-398.115,435.472,255.041
1751978544.935,-398.110,435.483,255.034
1751978544.966,-398.131,435.475,255.040
1751978545.002,-398.118,435.480,255.049
1751978545.023,-398.116,435.496,255.042
1751978545.059,-398.105,435.479,255.023
1751978545.095,-398.113,435.466,255.033
1751978545.119,-398.134,435.469,255.027
1751978545.162,-398.122,435.468,255.049
1751978545.187,-398.116,435.495,255.057
1751978545.233,-398.124,435.490,255.041
1751978545.257,-398.113,435.472,255.040
1751978545.296,-398.122,435.479,255.044
1751978545.334,-398.100,435.478,255.043
1751978545.369,-398.116,435.479,255.050
1751978545.399,-398.080,435.496,255.021
1751978545.427,-398.132,435.470,255.084
1751978545.464,-398.110,435.493,255.058
1751978545.483,-398.112,435.477,255.031
1751978545.526,-398.095,435.497,255.008
1751978545.560,-398.091,435.477,255.048
1751978545.602,-398.109,435.472,255.010
1751978545.636,-398.121,435.477,255.021
1751978545.662,-398.102,435.494,255.044
1751978545.692,-398.125,435.479,255.068
1751978545.723,-398.120,435.470,255.010
1751978545.757,-398.087,435.482,255.046
1751978545.790,-398.129,435.475,255.055
1751978545.835,-398.090,435.492,255.017
1751978545.855,-398.096,435.488,255.061
1751978545.894,-398.100,435.493,255.045
1751978545.932,-398.134,435.459,255.067
1751978545.959,-398.090,435.493,255.073
1751978545.993,-398.124,435.468,255.042
1751978546.024,-398.103,435.476,255.033
1751978546.058,-398.140,435.465,255.068
1751978546.094,-398.105,435.499,255.043
1751978546.125,-398.090,435.496,255.051
1751978546.163,-398.112,435.478,255.052
1751978546.196,-398.123,435.468,255.033
1751978546.217,-398.110,435.482,255.037
1751978546.260,-398.084,435.508,255.040
1751978546.288,-398.120,435.484,255.045
1751978546.326,-398.127,435.469,255.057
1751978546.357,-398.116,435.475,255.026
1751978546.389,-398.127,435.469,255.032
1751978546.420,-398.129,435.471,255.046
1751978546.462,-398.107,435.485,255.034
1751978546.495,-398.123,435.468,255.017
1751978546.527,-398.116,435.490,255.043
1751978546.555,-398.091,435.492,255.047
1751978546.591,-398.100,435.484,255.027
1751978546.620,-398.111,435.479,255.067
1751978546.670,-398.117,435.469,255.053
1751978546.710,-398.137,435.471,255.033
1751978546.744,-398.102,435.466,255.027
1751978546.776,-398.108,435.484,255.036
1751978546.802,-398.114,435.489,255.042
1751978546.835,-398.126,435.485,255.062
1751978546.863,-398.124,435.480,255.029
1751978546.888,-398.081,435.497,255.050
1751978546.927,-398.124,435.484,255.050
1751978546.951,-398.098,435.488,255.043
1751978546.979,-398.121,435.469,255.060
1751978547.014,-398.131,435.470,255.057
1751978547.056,-398.132,435.464,255.051
1751978547.081,-398.105,435.479,255.033
1751978547.121,-398.105,435.484,255.045
1751978547.159,-398.122,435.473,255.017
1751978547.193,-398.096,435.494,255.038
1751978547.230,-398.120,435.484,255.040
1751978547.267,-398.118,435.471,255.051
1751978547.301,-398.152,435.472,255.047
1751978547.329,-398.098,435.483,255.048
1751978547.358,-398.086,435.501,255.060
1751978547.394,-398.099,435.491,255.042
1751978547.433,-398.136,435.479,255.051
1751978547.470,-398.115,435.469,255.054
1751978547.509,-398.106,435.484,255.038
1751978547.548,-398.105,435.477,255.026
1751978547.580,-398.138,435.482,255.057
1751978547.618,-398.140,435.466,255.066
1751978547.651,-398.116,435.478,255.018
1751978547.684,-398.122,435.479,255.055
1751978547.718,-398.127,435.459,255.032
1751978547.751,-398.090,435.496,255.045
1751978547.785,-398.100,435.483,255.036
1751978547.820,-398.087,435.488,255.018
1751978547.849,-398.145,435.472,255.069
1751978547.880,-398.095,435.482,255.049
1751978547.906,-398.137,435.470,255.029
1751978547.935,-398.146,435.470,255.081
1751978547.953,-398.079,435.491,255.050
1751978547.991,-398.110,435.467,255.048
1751978548.028,-398.152,435.471,255.062
1751978548.050,-398.117,435.469,255.024
1751978548.103,-398.095,435.482,255.046
1751978548.126,-398.147,435.467,255.044
1751978548.147,-398.096,435.495,255.028
1751978548.184,-398.131,435.475,255.040
1751978548.217,-398.120,435.474,255.052
1751978548.257,-398.078,435.491,254.993
1751978548.297,-398.128,435.486,255.058
1751978548.321,-398.132,435.481,255.054
1751978548.372,-398.089,435.487,255.045
1751978548.400,-398.126,435.470,255.040
1751978548.433,-398.111,435.483,255.070
1751978548.468,-398.118,435.469,255.057
1751978548.500,-398.102,435.482,255.044
1751978548.524,-398.111,435.479,255.059
1751978548.560,-398.111,435.479,255.051
1751978548.601,-398.114,435.489,255.060
1751978548.636,-398.131,435.470,255.045
1751978548.667,-398.127,435.480,255.048
1751978548.687,-398.091,435.487,255.030
1751978548.725,-398.135,435.465,255.063
1751978548.757,-398.100,435.478,255.039
1751978548.795,-398.100,435.493,255.029
1751978548.823,-398.102,435.493,255.045
1751978548.866,-398.132,435.480,255.026
1751978548.897,-398.118,435.474,255.021
1751978548.927,-398.128,435.474,255.045
1751978548.962,-398.102,435.487,255.042
1751978549.005,-398.130,435.475,255.066
1751978549.033,-398.113,435.480,255.047
1751978549.055,-398.080,435.496,255.030
1751978549.086,-398.105,435.498,255.058
1751978549.117,-398.132,435.485,255.070
1751978549.153,-398.103,435.494,255.064
1751978549.197,-398.098,435.488,255.031
1751978549.215,-398.113,435.458,255.029
1751978549.267,-398.107,435.468,255.029
1751978549.313,-398.090,435.498,255.045
1751978549.343,-398.104,435.483,255.016
1751978549.374,-398.107,435.472,255.034
1751978549.402,-398.103,435.477,255.051
1751978549.424,-398.108,435.490,255.031
1751978549.461,-398.120,435.483,255.024
1751978549.497,-398.097,435.481,255.018
1751978549.525,-398.110,435.483,255.041
1751978549.567,-398.089,435.486,255.024
1751978549.605,-398.120,435.474,255.057
1751978549.643,-398.116,435.478,255.030
1751978549.674,-398.098,435.492,255.048
1751978549.704,-398.120,435.484,255.036
1751978549.737,-398.102,435.477,255.022
1751978549.753,-398.131,435.460,255.064
1751978549.802,-398.104,435.495,255.050
1751978549.831,-398.118,435.475,255.039
1751978549.859,-398.086,435.482,255.041
1751978549.885,-398.118,435.469,255.057
1751978549.917,-398.106,435.477,255.034
1751978549.961,-398.141,435.475,255.072
1751978549.993,-398.127,435.484,255.069
1751978550.033,-398.118,435.470,255.061
1751978550.064,-398.120,435.474,255.062
1751978550.087,-398.081,435.492,255.045
1751978550.133,-398.107,435.483,255.046
1751978550.153,-398.115,435.473,255.041
1751978550.194,-398.107,435.472,255.045
1751978550.228,-398.128,435.463,255.029
1751978550.265,-398.129,435.480,255.043
1751978550.299,-398.064,435.495,255.016
1751978550.331,-398.096,435.488,255.027
1751978550.353,-398.104,435.494,255.026
1751978550.388,-398.105,435.482,255.037
1751978550.430,-398.111,435.474,255.055
1751978550.467,-398.109,435.474,255.063
1751978550.507,-398.112,435.482,255.043
1751978550.534,-398.135,435.469,255.047
1751978550.557,-398.125,435.465,255.017
1751978550.601,-398.092,435.492,255.054
1751978550.633,-398.113,435.477,255.001
1751978550.666,-398.127,435.469,255.051
1751978550.701,-398.151,435.449,255.058
1751978550.732,-398.142,435.466,255.033
1751978550.761,-398.111,435.477,255.037
1751978550.793,-398.106,435.473,255.058
1751978550.825,-398.094,435.488,255.018
1751978550.874,-398.086,435.496,255.019
1751978550.910,-398.098,435.486,255.039
1751978550.944,-398.123,435.490,255.044
1751978550.977,-398.100,435.486,255.043
1751978551.000,-398.104,435.493,255.026
1751978551.018,-398.120,435.480,255.032
1751978551.053,-398.094,435.492,255.058
1751978551.102,-398.121,435.488,255.056
1751978551.135,-398.098,435.487,255.058
1751978551.160,-398.112,435.463,255.037
1751978551.188,-398.095,435.482,255.035
1751978551.238,-398.106,435.478,255.018
1751978551.275,-398.092,435.492,255.044
1751978551.308,-398.092,435.492,255.031
1751978551.341,-398.095,435.498,255.045
1751978551.369,-398.102,435.491,255.052
1751978551.388,-398.089,435.492,255.014
1751978551.419,-398.104,435.472,255.028
1751978551.458,-398.101,435.494,255.031
1751978551.487,-398.124,435.474,255.027
1751978551.537,-398.136,435.469,255.031
1751978551.577,-398.108,435.485,255.028
1751978551.600,-398.100,435.478,255.022
1751978551.620,-398.130,435.469,255.052
1751978551.657,-398.098,435.488,255.053
1751978551.689,-398.118,435.480,255.020
1751978551.730,-398.110,435.484,255.030
1751978551.762,-398.133,435.470,255.056
1751978551.786,-398.101,435.477,254.999
1751978551.839,-398.117,435.483,255.035
1751978551.871,-398.108,435.490,255.049
1751978551.902,-398.119,435.478,255.064
1751978551.922,-398.101,435.493,255.029
1751978551.969,-398.108,435.478,255.031
1751978551.999,-398.134,435.475,255.045
1751978552.039,-398.120,435.479,255.033
1751978552.067,-398.101,435.492,255.035
1751978552.099,-398.117,435.473,255.048
1751978552.131,-398.094,435.493,255.040
1751978552.164,-398.115,435.474,255.040
1751978552.199,-398.106,435.472,255.030
1751978552.235,-398.121,435.468,255.049
1751978552.262,-398.110,435.467,255.034
1751978552.291,-398.102,435.494,255.034
1751978552.330,-398.105,435.498,255.058
1751978552.369,-398.124,435.479,255.055
1751978552.392,-398.084,435.488,255.011
1751978552.438,-398.095,435.485,255.034
1751978552.462,-398.092,435.492,255.037
1751978552.506,-398.108,435.472,255.047
1751978552.543,-398.124,435.479,255.058
1751978552.573,-398.120,435.468,255.012
1751978552.596,-398.114,435.468,255.044
1751978552.637,-398.121,435.475,255.047
1751978552.673,-398.092,435.492,255.009
1751978552.699,-398.090,435.498,255.022
1751978552.722,-398.115,435.468,255.031
1751978552.753,-398.135,435.475,255.047
1751978552.791,-398.111,435.483,255.039
1751978552.834,-398.144,435.466,255.071
1751978552.859,-398.127,435.478,255.036
1751978552.892,-398.128,435.475,255.032
1751978552.936,-398.128,435.475,255.042
1751978552.967,-398.131,435.480,255.057
1751978553.003,-398.110,435.484,255.016
1751978553.034,-398.119,435.472,255.024
1751978553.068,-398.109,435.473,255.041
1751978553.105,-398.129,435.471,255.023
1751978553.133,-398.104,435.488,255.059
1751978553.164,-398.114,435.483,255.061
1751978553.198,-398.088,435.486,255.028
1751978553.231,-398.124,435.464,255.025
1751978553.265,-398.106,435.479,255.050
1751978553.306,-398.096,435.493,255.034
1751978553.327,-398.108,435.488,255.039
1751978553.364,-398.125,435.475,255.061
1751978553.395,-398.112,435.477,255.048
1751978553.440,-398.121,435.473,255.039
1751978553.474,-398.084,435.487,255.057
1751978553.498,-398.093,435.488,255.026
1751978553.526,-398.094,435.492,255.040
1751978553.570,-398.084,435.492,255.038
1751978553.606,-398.103,435.482,255.047
1751978553.636,-398.093,435.492,255.049
1751978553.670,-398.100,435.504,255.028
1751978553.694,-398.098,435.489,255.071
1751978553.733,-398.122,435.475,255.048
1751978553.764,-398.136,435.465,255.045
1751978553.802,-398.095,435.482,255.058
1751978553.843,-398.114,435.464,255.043
1751978553.866,-398.092,435.499,255.040
1751978553.900,-398.126,435.475,255.039
1751978553.929,-398.103,435.489,255.033
1751978553.969,-398.107,435.489,255.040
1751978554.010,-398.108,435.483,255.025
1751978554.041,-398.099,435.493,255.045
1751978554.074,-398.117,435.486,255.036
1751978554.111,-398.113,435.494,255.034
1751978554.134,-398.100,435.478,255.013
1751978554.162,-398.125,435.483,255.052
1751978554.203,-398.096,435.487,255.016
1751978554.234,-398.107,435.489,255.027
1751978554.257,-398.130,435.476,255.057
1751978554.299,-398.124,435.478,255.026
1751978554.341,-398.120,435.489,255.043
1751978554.376,-398.138,435.480,255.059
1751978554.407,-398.140,435.460,255.063
1751978554.437,-398.098,435.498,255.038
1751978554.463,-398.098,435.481,255.014
1751978554.487,-398.137,435.459,254.995
1751978554.519,-398.091,435.497,255.040
1751978554.553,-398.120,435.495,255.029
1751978554.602,-398.110,435.473,255.035
1751978554.624,-398.101,435.472,255.040
1751978554.673,-398.102,435.476,255.044
1751978554.705,-398.085,435.503,255.044
1751978554.735,-398.123,435.468,255.042
1751978554.767,-398.114,435.477,255.062
1751978554.791,-398.136,435.468,255.026
1751978554.842,-398.115,435.478,255.057
1751978554.864,-398.112,435.478,255.017
1751978554.891,-398.115,435.484,255.078
1751978554.935,-398.117,435.495,255.048
1751978554.957,-398.142,435.460,255.064
1751978554.994,-398.084,435.500,255.035
1751978555.023,-398.115,435.479,255.039
1751978555.053,-398.114,435.489,255.056
1751978555.101,-398.088,435.491,255.028
1751978555.142,-398.121,435.489,255.027
1751978555.180,-398.113,435.473,255.042
1751978555.210,-398.115,435.474,255.066
1751978555.248,-398.126,435.480,255.043
1751978555.272,-398.102,435.482,255.045
1751978555.297,-398.110,435.488,255.032
1751978555.342,-398.131,435.459,255.050
1751978555.376,-398.114,435.484,255.030
1751978555.396,-398.106,435.490,255.042
1751978555.422,-398.099,435.498,255.049
1751978555.470,-398.085,435.498,255.032
1751978555.505,-398.134,435.480,255.050
1751978555.531,-398.116,435.478,255.061
1751978555.555,-398.089,435.493,255.052
1751978555.593,-398.125,435.496,255.051
1751978555.623,-398.109,435.488,255.035
1751978555.667,-398.100,435.478,255.007
1751978555.692,-398.106,435.483,255.052
1751978555.727,-398.092,435.487,255.057
1751978555.776,-398.096,435.491,255.039
1751978555.804,-398.130,435.469,255.048
1751978555.844,-398.110,435.478,255.050
1751978555.886,-398.119,435.488,255.019
1751978555.924,-398.143,435.475,255.040
1751978555.959,-398.104,435.479,255.020
1751978555.992,-398.111,435.484,255.057
1751978556.020,-398.091,435.492,255.031
1751978556.055,-398.091,435.496,255.022
1751978556.080,-398.073,435.495,255.034
1751978556.110,-398.130,435.486,255.079
1751978556.144,-398.089,435.476,255.030
1751978556.176,-398.123,435.468,255.022
1751978556.209,-398.085,435.491,255.044
1751978556.240,-398.120,435.484,255.029
1751978556.258,-398.111,435.477,255.021
1751978556.308,-398.110,435.472,255.042
1751978556.344,-398.106,435.494,255.077
1751978556.381,-398.103,435.484,255.040
1751978556.420,-398.102,435.495,255.062
1751978556.449,-398.103,435.498,255.041
1751978556.488,-398.146,435.460,255.051
1751978556.526,-398.125,435.495,255.028
