time,hand_label,x,y,z
1751975735.799,right,-632.805,556.849,260.974
1751975735.799,right,-598.914,550.778,256.620
1751975735.799,right,-571.674,534.169,248.974
1751975735.799,right,-550.435,520.875,238.042
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.799,right,-530.667,516.890,229.435
1751975735.840,right,-633.552,562.882,254.517
1751975735.840,right,-597.977,555.325,250.282
1751975735.840,right,-569.318,540.325,241.527
1751975735.840,right,-547.547,528.194,231.516
1751975735.840,right,-528.453,526.617,212.705
1751975735.840,right,-528.453,526.617,212.705
1751975735.840,right,-528.453,526.617,212.705
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.840,right,-558.315,449.028,233.152
1751975735.895,right,-630.618,564.549,258.426
1751975735.895,right,-595.856,557.625,252.135
1751975735.895,right,-569.013,541.520,242.445
1751975735.895,right,-543.709,527.419,240.621
1751975735.895,right,-543.709,527.419,240.621
1751975735.895,right,-543.709,527.419,240.621
1751975735.895,right,-565.632,469.587,241.646
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.895,right,-555.459,449.701,238.135
1751975735.945,right,-626.977,569.632,260.088
1751975735.945,right,-593.698,564.226,253.678
1751975735.945,right,-566.879,549.795,248.880
1751975735.945,right,-545.067,537.684,239.871
1751975735.945,right,-526.989,535.673,224.092
1751975735.945,right,-526.989,535.673,224.092
1751975735.945,right,-526.989,535.673,224.092
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.945,right,-550.825,456.053,243.723
1751975735.983,right,-624.451,570.126,263.077
1751975735.983,right,-593.517,568.285,249.376
1751975735.983,right,-566.849,552.691,248.671
1751975735.983,right,-544.251,539.821,242.729
1751975735.983,right,-544.251,539.821,242.729
1751975735.983,right,-544.251,539.821,242.729
1751975735.983,right,-560.302,477.782,244.097
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975735.983,right,-548.796,458.632,245.555
1751975736.021,right,-627.283,575.648,258.649
1751975736.021,right,-593.488,571.174,249.167
1751975736.021,right,-566.542,555.254,244.477
1751975736.021,right,-545.122,543.656,233.423
1751975736.021,right,-545.122,543.656,233.423
1751975736.021,right,-545.122,543.656,233.423
1751975736.021,right,-559.729,478.858,246.028
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.021,right,-548.249,459.750,247.483
1751975736.055,right,-626.191,574.715,261.732
1751975736.055,right,-593.473,572.619,249.063
1751975736.055,right,-569.125,559.320,240.156
1751975736.055,right,-544.745,543.275,240.472
1751975736.055,right,-544.745,543.275,240.472
1751975736.055,right,-544.745,543.275,240.472
1751975736.055,right,-560.831,481.104,241.848
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.055,right,-550.897,462.957,237.208
1751975736.101,right,-595.079,574.139,243.929
1751975736.101,right,-567.666,559.305,240.167
1751975736.101,right,-543.530,544.992,239.353
1751975736.101,right,-543.530,544.992,239.353
1751975736.101,right,-543.530,544.992,239.353
1751975736.101,right,-563.314,485.835,232.467
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.101,right,-551.148,464.611,236.084
1751975736.158,right,-591.377,573.438,251.023
1751975736.158,right,-566.192,560.752,240.072
1751975736.158,right,-545.157,549.687,226.972
1751975736.158,right,-545.157,549.687,226.972
1751975736.158,right,-545.157,549.687,226.972
1751975736.158,right,-562.111,486.020,231.459
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.158,right,-551.244,467.144,229.885
1751975736.203,right,-616.224,575.849,257.705
1751975736.203,right,-584.180,573.369,251.075
1751975736.203,right,-557.504,559.246,245.251
1751975736.203,right,-534.240,545.831,241.358
1751975736.203,right,-534.240,545.831,241.358
1751975736.203,right,-534.240,545.831,241.358
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.203,right,-557.124,487.744,222.343
1751975736.257,right,-579.627,575.983,246.905
1751975736.257,right,-551.701,559.190,245.293
1751975736.257,right,-529.866,547.396,235.258
1751975736.257,right,-529.866,547.396,235.258
1751975736.257,right,-529.866,547.396,235.258
1751975736.257,right,-550.611,487.287,224.424
1751975736.257,right,-550.611,487.287,224.424
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.257,right,-540.177,454.752,184.731
1751975736.321,right,-540.199,561.991,250.179
1751975736.321,right,-517.448,549.234,244.230
1751975736.321,right,-517.448,549.234,244.230
1751975736.321,right,-517.448,549.234,244.230
1751975736.321,right,-533.141,485.707,246.710
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.321,right,-522.132,468.446,246.023
1751975736.383,right,-534.921,563.967,248.065
1751975736.383,right,-512.279,552.926,240.990
1751975736.383,right,-512.279,552.926,240.990
1751975736.383,right,-512.279,552.926,240.990
1751975736.383,right,-525.838,487.096,246.657
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.383,right,-516.441,468.179,239.061
1751975736.448,right,-526.451,563.870,253.141
1751975736.448,right,-504.316,553.477,244.010
1751975736.448,right,-504.316,553.477,244.010
1751975736.448,right,-504.316,553.477,244.010
1751975736.448,right,-517.094,487.012,246.721
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.448,right,-506.282,468.473,245.122
1751975736.497,right,-518.788,563.211,255.244
1751975736.497,right,-497.060,551.950,244.167
1751975736.497,right,-497.060,551.950,244.167
1751975736.497,right,-497.060,551.950,244.167
1751975736.497,right,-511.151,484.094,253.989
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.497,right,-500.447,466.952,245.270
1751975736.553,right,-511.373,564.281,256.217
1751975736.553,right,-487.163,549.699,257.429
1751975736.553,right,-487.163,549.699,257.429
1751975736.553,right,-487.163,549.699,257.429
1751975736.553,right,-504.779,486.288,249.861
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.553,right,-494.187,466.535,247.346
1751975736.598,right,-507.381,562.771,261.366
1751975736.598,right,-507.381,562.771,261.366
1751975736.598,right,-507.381,562.771,261.366
1751975736.598,right,-519.208,521.578,252.232
1751975736.598,right,-500.141,486.070,257.928
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.598,right,-488.832,465.781,259.467
1751975736.636,right,-501.231,563.546,263.355
1751975736.636,right,-501.231,563.546,263.355
1751975736.636,right,-501.231,563.546,263.355
1751975736.636,right,-512.743,520.787,255.339
1751975736.636,right,-493.564,486.617,254.924
1751975736.636,right,-483.944,469.358,247.210
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.636,right,-477.022,453.215,239.397
1751975736.678,right,-499.897,565.605,256.197
1751975736.678,right,-476.552,550.193,260.470
1751975736.678,right,-476.552,550.193,260.470
1751975736.678,right,-476.552,550.193,260.470
1751975736.678,right,-492.310,488.256,253.811
1751975736.678,right,-479.488,469.308,255.263
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.678,right,-475.850,457.810,229.046
1751975736.749,right,-497.823,564.697,259.284
1751975736.749,right,-475.727,554.707,249.121
1751975736.749,right,-475.727,554.707,249.121
1751975736.749,right,-508.946,521.212,259.343
1751975736.749,right,-491.459,490.317,250.660
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.749,right,-479.664,470.943,254.141
1751975736.811,right,-501.330,565.619,256.186
1751975736.811,right,-477.309,551.318,256.374
1751975736.811,right,-477.309,551.318,256.374
1751975736.811,right,-477.309,551.318,256.374
1751975736.811,right,-493.115,490.539,249.631
1751975736.811,right,-480.044,471.317,252.107
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.811,right,-477.098,460.485,221.827
1751975736.860,right,-506.309,565.115,253.182
1751975736.860,right,-483.467,549.057,254.491
1751975736.860,right,-483.467,549.057,254.491
1751975736.860,right,-483.467,549.057,254.491
1751975736.860,right,-496.648,488.298,253.780
1751975736.860,right,-484.802,470.277,250.145
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.860,right,-477.554,453.878,244.359
1751975736.906,right,-508.656,564.869,249.174
1751975736.906,right,-508.656,564.869,249.174
1751975736.906,right,-508.656,564.869,249.174
1751975736.906,right,-519.208,521.578,252.232
1751975736.906,right,-499.768,487.084,252.844
1751975736.906,right,-488.364,469.577,254.183
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.906,right,-484.828,457.715,220.974
1751975736.944,right,-510.552,565.473,247.113
1751975736.944,right,-510.552,565.473,247.113
1751975736.944,right,-510.552,565.473,247.113
1751975736.944,right,-518.264,520.597,256.319
1751975736.944,right,-500.986,488.340,253.748
1751975736.944,right,-488.164,469.391,255.201
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.944,right,-484.813,459.220,220.865
1751975736.992,right,-510.311,566.626,248.034
1751975736.992,right,-510.311,566.626,248.034
1751975736.992,right,-510.311,566.626,248.034
1751975736.992,right,-518.972,521.333,253.253
1751975736.992,right,-500.986,488.340,253.748
1751975736.992,right,-488.164,469.391,255.201
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975736.992,right,-484.435,458.886,222.897
1751975737.048,right,-509.875,564.588,250.189
1751975737.048,right,-509.875,564.588,250.189
1751975737.048,right,-509.875,564.588,250.189
1751975737.048,right,-518.972,521.333,253.253
1751975737.048,right,-500.986,488.340,253.748
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.048,right,-488.164,469.391,255.201
1751975737.096,right,-510.311,566.626,248.034
1751975737.096,right,-510.311,566.626,248.034
1751975737.096,right,-510.311,566.626,248.034
1751975737.096,right,-518.972,521.333,253.253
1751975737.096,right,-499.540,488.326,253.759
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.096,right,-488.965,470.134,251.131
1751975737.132,right,-511.228,566.358,244.037
1751975737.132,right,-511.228,566.358,244.037
1751975737.132,right,-511.228,566.358,244.037
1751975737.132,right,-519.208,521.578,252.232
1751975737.132,right,-499.540,488.326,253.759
1751975737.132,right,-487.314,469.934,252.159
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.132,right,-484.435,458.886,222.897
1751975737.165,right,-510.101,564.883,249.164
1751975737.165,right,-510.101,564.883,249.164
1751975737.165,right,-510.101,564.883,249.164
1751975737.165,right,-519.679,522.069,250.188
1751975737.165,right,-500.194,487.495,250.807
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.165,right,-488.979,468.679,251.236
1751975737.205,right,-510.566,564.023,247.218
1751975737.205,right,-510.566,564.023,247.218
1751975737.205,right,-510.566,564.023,247.218
1751975737.205,right,-519.222,520.132,252.336
1751975737.205,right,-501.645,487.509,250.796
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.205,right,-489.180,468.863,250.219
1751975737.250,right,-511.243,564.903,244.142
1751975737.250,right,-511.243,564.903,244.142
1751975737.250,right,-511.243,564.903,244.142
1751975737.250,right,-519.458,520.376,251.314
1751975737.250,right,-501.660,486.056,250.901
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.250,right,-489.194,467.407,250.324
1751975737.286,right,-511.919,565.783,241.066
1751975737.286,right,-511.919,565.783,241.066
1751975737.286,right,-511.919,565.783,241.066
1751975737.286,right,-519.458,520.376,251.314
1751975737.286,right,-500.422,486.246,249.893
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.286,right,-489.194,467.407,250.324
1751975737.334,right,-509.805,563.434,244.257
1751975737.334,right,-509.805,563.434,244.257
1751975737.334,right,-509.805,563.434,244.257
1751975737.334,right,-520.417,519.896,247.332
1751975737.334,right,-500.635,486.450,248.874
1751975737.334,right,-489.194,467.407,250.324
1751975737.334,right,-489.194,467.407,250.324
1751975737.334,right,-489.194,467.407,250.324
